bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
SCR-NC,collusive,133.31480436651304,791.6882985847005,264.4654105078536,14006.768513693842,1189.4685134590673,43.74999999657238,84.0,84.0,false,KNITRO,222.54291230562959,587.5877700954171,238.19658563220509
SCR-NC,collusive,191.44127356231192,751.3022565999888,260.5161451488743,14020.559674935335,1203.259675311175,43.75000000815935,84.5,84.5,false,KNITRO,224.6804769796625,535.5203520802945,225.84312296264346
SCR-NC,collusive,158.00116350483478,753.1459241306945,285.74373338448424,14014.190821014376,1196.8908210200134,43.74999999999969,85.0,85.0,false,KNITRO,215.29855970976405,540.2215285742682,270.16999999999837
SCR-NC,collusive,139.7447666414302,779.2404606691427,275.72847198443026,14012.013699320141,1194.7136992950032,43.749999999415486,86.0,86.0,false,KNITRO,239.89835770052412,634.8109609757284,209.5500000000122
SCR-NC,collusive,143.40630978746583,778.9742514485504,271.34247419385025,14011.00403196414,1193.7230354298665,43.75032991600943,86.5,86.5,false,KNITRO,222.5350956032656,631.3692454090176,211.27853185589487
SCR-NC,collusive,178.34242277997237,798.7457541450203,271.537477908038,14088.525654789744,1248.6256548330307,41.2500000005994,87.5,87.5,false,KNITRO,206.50810772858685,573.2510306232884,237.84999999999553
SCR-NC,collusive,148.13323542808115,818.8349179992035,266.69736168370247,14073.565515098671,1233.6655151109871,41.24999999988805,88.0,88.0,false,KNITRO,244.5553393066729,582.03649804416,209.54999999999592
SCR-NC,collusive,141.0801583396581,790.294548386681,251.4788519117976,14000.1535590254,1182.8535586381367,43.749999998497,88.5,88.5,false,KNITRO,219.61170160643056,639.0828306333643,211.27853185589566
SCR-NC,collusive,163.09320814108443,762.929550334519,279.8780838128175,14023.200842287728,1205.900842288421,43.749999999959265,89.0,89.0,false,KNITRO,220.04098515503983,587.0234978627382,242.48765652452272
SCR-NC,collusive,165.4037353650784,752.5910362006694,292.4939735799492,14027.788688967523,1210.488745145697,43.750001244098904,89.5,89.5,false,KNITRO,244.42595828323783,552.276148759683,230.48611895889294
SCR-NC,collusive,141.34665438465524,793.4234516304414,245.31334569184372,13997.38345204063,1180.0834517069404,43.75000000033758,90.0,90.0,false,KNITRO,201.4558248576895,632.1372313934557,223.2785318559696
SCR-NC,collusive,145.69773874907557,779.2770388345868,267.5964705346559,14009.871248175728,1192.5712481183184,43.749999999750706,91.0,91.0,false,KNITRO,223.45306814387655,630.7358077200489,221.55000000001436
SCR-NC,collusive,145.95103103949847,788.5367004662052,248.36263824335273,14000.150369744413,1182.8503697490564,43.750000000337494,91.5,91.5,false,KNITRO,216.59706412457922,635.2716738127059,211.27853185595163
SCR-NC,collusive,138.48272267330302,773.8352688809034,284.40211055664014,14014.02010326482,1196.7201021108465,43.750000018435095,92.5,92.5,false,KNITRO,212.96540442738697,602.7320853967113,238.18584814988174
SCR-NC,collusive,146.04645889715096,777.5378501069001,270.1087386855209,14010.993048430211,1193.693047689572,43.74999999393721,93.0,93.0,false,KNITRO,244.38182598947725,630.3759530019712,209.5500000000154
SCR-NC,collusive,143.9875695308842,783.9680160071945,258.3952008550695,14003.650786516795,1186.3507863931482,43.74999999857537,93.5,93.5,false,KNITRO,244.28044061485502,631.1468329735629,209.55000000001323
SCR-NC,collusive,144.94059983136498,783.0168577698781,258.67443089942867,14003.931888700177,1186.6318885006717,43.74999999904167,94.0,94.0,false,KNITRO,232.32848734539834,630.7894634876791,211.27853185589595
SCR-NC,collusive,144.19800801299198,783.1497918664188,261.2589663416573,14005.906762986056,1188.606766221068,43.750000060607185,95.0,95.0,false,KNITRO,198.10487050720897,631.068641129049,223.27853185589595
SCR-NC,collusive,163.0960918209858,753.5294446569881,294.6459893238691,14028.571523757646,1211.271525801843,43.7500000435055,96.0,96.0,false,KNITRO,186.39707979995043,534.4410251019501,254.47658295926254
SCR-NC,collusive,145.83559009748618,826.3097103896328,254.44609596120915,14066.49139690932,1226.591396448328,41.24999999952816,97.5,97.5,false,KNITRO,243.7488938419363,588.6406305543775,209.55000000001294
SCR-NC,collusive,178.97469589730537,764.3202039745047,252.59678099768436,14013.191680937362,1195.8916808694944,43.74999999848983,98.0,98.0,false,KNITRO,217.42970038006206,536.1556295141429,227.57055644624953
SCR-NC,collusive,175.82691729724934,757.691712042614,271.05771337115885,14021.876342934405,1204.576342711022,43.749999995621934,99.0,99.0,false,KNITRO,223.07817996110754,576.5646541172595,225.84999999999945
SCR-NC,collusive,187.22757803201017,753.0772164259013,263.1588735135201,14020.763668034793,1203.4636679714315,43.749999999333944,100.0,100.0,false,KNITRO,226.12008005536995,568.3888292933543,237.84188016529964
